"","kml_key","pwsid","pwsname","created","owner","edited","editor","src_key","src_detail","stat_key","verifier","verify_dt","start_dt","end_dt","deriv_from","current","population","connection","locadd","locstreet","loccity","loczip","locstate","county","phone","pws_class","p_m_status"
"706",2332,"1000378","SUNSET WEST COMMUNITY LLC","2012-08-22T19:22:52.583",123,"2012-08-22T19:22:53.037",123,2,"Batch import from Fr_AllPolygons.shp; Source: Carolina Balazs, PhD (2012)",2,NA,NA,NA,NA,NA,"1","239","167","3187 N PARKWAY",NA,"FRESNO","93722","CA","FRESNO","999-999-9999","C","A"
"707",1054,"2700612","LAGUNA SECA WC","2011-09-04T11:49:43.370",123,"2011-09-04T11:50:08.183",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","162","57","LOS LAURELES GRADE","HWY 68","SALINAS","93908","CA","MONTEREY","999-999-9999","C","A"
"708",2524,"3610062","RUNNING SPRINGS WATER DISTRICT","2013-02-15T09:54:44.160",7922,"2013-02-15T10:47:40.960",7922,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","5632","3183","31242 HILL TOP BLVD.","31242 Hill Top Blvd.","RUNNING SPRINGS","92382","CA","SAN BERNARDINO","999-999-9999","C","A"
"709",1913,"3710010","HELIX WATER DISTRICT","2012-02-29T16:22:30.500",6899,"2012-02-29T16:24:34.527",6899,1,"Uploaded HelixWaterDistrict.kml",2,NA,NA,NA,NA,NA,"0","263642","55428","7811 UNIVERSITY AVE.",NA,"LA MESA","91941","CA","SAN DIEGO","999-999-9999","C","A"
"710",1296,"2010801","VALLEY STATE PRISON FOR WOMEN","2011-09-16T14:19:40.970",3649,"2011-09-16T14:19:37.513",3649,1,"Uploaded VSPW_2010801.kml; drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","4000","667","P.O. BOX 99","21633 AVENUE 24","CHOWCHILLA","93610","CA","MADERA","999-999-9999","C","A"
"711",44,"0910015","TAHOE KEYS WATER COMPANY","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","1200","1563","356 ALA WAI BLVD.",NA,"SOUTH LAKE TAHOE","96150","CA","EL DORADO","999-999-9999","C","A"
"712",2387,"1400031","Ranch Road Estates Mutual Water Company","2012-10-31T14:19:49.243",3750,"2012-11-14T12:12:25.487",3750,1,"Created from user-digitized polygon.",2,3750,"2012-11-14T12:12:25.800",NA,NA,NA,"1","65","27",NA,"410 Ranch Rd.","Bishop","93514","CA","INYO","999-999-9999","C","A"
"713",2536,"1910254","HUNGRY VALLEY STATE VEHICULAR REC AREA","2013-02-20T14:12:19.197",7929,"2013-02-20T14:16:47.117",7929,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","55","10","46001 ORWIN WAY","P.O. BOX 1360","GORMAN","93243","CA","LOS ANGELES","999-999-9999","P","A"
"714",949,"0400106","RIVER ONE RV PARK LLC","2011-07-26T16:56:51.890",3650,"2011-07-26T16:56:51.720",3650,1,"Uploaded RiverOneRVParkLLC_400106.kml_Drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","26","28","751 W Oro Dam Blvd","751 W ORO DAM BLVD","OROVILLE","95965","CA","BUTTE","999-999-9999","N","A"
"715",2555,"1000013","LOWER DEER CREEK TRACT","2013-02-26T08:07:22.390",7976,"2013-02-26T08:09:41.557",7976,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","40","18","HIGHWAY 168 & HUNTINGTON",NA,"HUNTINGTON LAKE","93629","CA","FRESNO","999-999-9999","N","A"
"716",2321,"1000075","TRACT 1199 WATER SYSTEM","2012-08-22T19:22:49.150",123,"2012-08-22T19:22:49.600",123,2,"Batch import from Fr_AllPolygons.shp; Source: Carolina Balazs, PhD (2012)",2,NA,NA,NA,NA,NA,"1","25","10","MANNING & MCCALL",NA,"SELMA","93622","CA","FRESNO","999-999-9999","C","A"
"717",1676,"1009020","FIVE POINTS RANCH","2011-10-26T16:43:55.677",3650,"2011-10-26T16:43:53.363",3650,1,"Uploaded FivePointsRanch_1009020.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","100","32","25960 W MT WHITNEY",NA,"FIVE POINTS","93624","CA","FRESNO","999-999-9999","C","A"
"718",1256,"0500007","DREAM MOUNTAIN CHRISTIAN CAMP","2011-09-08T13:27:05.237",3650,"2011-09-08T13:27:05.093",3650,1,"Uploaded DreamMountainChristainCamp_500007.kml_Drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","50","8","4952 MURPHYS CAMP RD",NA,"MURPHYS","95247","CA","CALAVERAS","999-999-9999","N","A"
"719",245,"1910060","LA PUENTE VALLEY CWD","2009-06-30T00:00:00",123,"2013-03-28T10:51:49.970",7735,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",2,NA,NA,NA,NA,NA,"1","7500","2570","112 NORTH FIRST STREET",NA,"LA PUENTE","91744","CA","LOS ANGELES","999-999-9999","C","A"
"720",1716,"1206004","PALMER CREEK CSD","2011-11-01T14:25:56.020",3650,"2011-11-01T14:25:56.360",3650,1,"Uploaded PalmerCreekCSD_1206004.kml_drawn_GE_ICE/MF_see_img2georef_for_reference",0,NA,NA,NA,NA,NA,"0","320","128","CORNER OF VALLEY & FRONTAGE RD.","5 mi. N of Fortuna","FORTUNA","95540","CA","HUMBOLDT","999-999-9999","C","A"
"721",941,"0400019","PACIFIC HEIGHTS MHP","2011-07-26T15:17:42.860",3650,"2011-07-26T15:17:42.633",3650,1,"Uploaded PacificHeightsMHP_400019.kml_Drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","74","35","4588 Pacific Heights Rd","4588 PACIFIC HEIGHTS RD","OROVILLE","95965","CA","BUTTE","999-999-9999","C","A"
"722",2793,"3110004","CITY OF LINCOLN","2013-09-12T14:20:54.203",3649,"2013-09-12T14:26:25.170",3649,1,"Created from user-digitized polygon. Drawn by ICE/KT",1,NA,NA,NA,NA,NA,"0","42819","16832","1390 FIRST STREET",NA,"LINCOLN","95648","CA","PLACER","999-999-9999","C","A"
"723",969,"0400080","CUSD - COHASSET ELEMENTARY SCHOOL","2011-07-28T11:52:21.643",3650,"2011-07-28T11:52:22.143",3650,1,"Uploaded CUSDCohassetElementarySchool_400080.kml_Drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","79","2","9932 Cohasset Rd","9932 COHASSET RD","COHASSET","95973","CA","BUTTE","999-999-9999","P","A"
"724",193,"1910003","CITY OF ARCADIA","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from LA County and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","44818","13723","11800 GOLDRING ROAD","P.O. Box 60021","ARCADIA","91006","CA","LOS ANGELES","999-999-9999","C","A"
"725",1212,"2702526","BEAR S LAIR WS","2011-09-04T11:51:11.437",123,"2011-09-04T11:51:36.340",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","25","1","70880 NEW PLEYTO RD",NA,"BRADLEY","93426","CA","MONTEREY","999-999-9999","N","A"
"726",1213,"2702527","WAYSTATION SALOON WS","2011-09-04T11:51:11.680",123,"2011-09-04T11:51:36.587",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","25","1","70226 JOLON RD",NA,"BRADLEY","93426","CA","MONTEREY","999-999-9999","N","A"
"727",2800,"4100517","MENLO COLLEGE","2013-09-18T11:33:38.147",3649,"2013-09-18T11:35:57.067",3649,1,"Created from user-digitized polygon. Drawn by ICE/KT",1,NA,NA,NA,NA,NA,"0","1500","45","1000 EL CAMINO REAL","EL CAMINO REAL","ATHERTON","94027","CA","SAN MATEO","999-999-9999","C","A"
"728",1965,"4300988","GEORGE CHIALA FARMS, INC.","2012-03-06T13:49:33.910",7395,"2012-03-06T13:50:33.067",7395,1,"Created from user-digitized polygon.",2,NA,NA,"2012-03-06T00:00:00",NA,NA,"1","150","6",NA,"15500 Hill Rd.","MORGAN HILL","95037","CA","SANTA CLARA","999-999-9999","P","A"
"729",1505,"1510003","CWS - BAKERSFIELD","2011-10-04T19:53:37.563",123,"2011-10-04T19:53:40.380",123,1,"Special project with Tim Treloar in 2007",0,NA,NA,NA,NA,NA,"0","255071","77077","3725 South H"" St.""","1920 EYE ST. (BAKERSFIELD)|","BAKERSFIELD","93304","CA","KERN","999-999-9999","C","A"
"730",418,"2810014","SPANISH FLAT WATER DISTRICT","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE received from Napa County and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","230","49","4350 SPANISH FLAT LOOP ROAD",NA,"NAPA","94558","CA","NAPA","999-999-9999","C","A"
"731",2327,"1000257","MT ARARAT MOBILE HOME PARK","2012-08-22T19:22:50.980",123,"2012-08-22T19:22:51.433",123,2,"Batch import from Fr_AllPolygons.shp; Source: Carolina Balazs, PhD (2012)",2,NA,NA,NA,"2014-04-16T09:51:00",NA,"0","41","36","33751 POWERHOUSE RD",NA,"AUBERRY","93602","CA","FRESNO","999-999-9999","C","A"
"732",1392,"0707598","CAMINO MOBILEHOME","2011-09-27T16:58:28.090",3650,"2011-09-27T16:58:26.133",3650,1,"Uploaded CaminoMobilehome_707598.kml_Drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","210","75","14530 BYRON HWY",NA,"BYRON","94514","CA","CONTRA COSTA","999-999-9999","C","A"
"733",1502,"4310020","CITY OF SAN JOSE - EVG/EDV/COY","2011-10-04T16:50:38.787",3649,"2011-10-04T16:50:41.493",3649,1,"Uploaded CityofSanJoseEvrgrnEdnvle_4310020.kml; drawn in GE uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","93300","23443","3025 TUERS ROAD",NA,"SAN JOSE","95121","CA","SANTA CLARA","999-999-9999","C","A"
"734",892,"0202506","CAPLES LAKE RESORT","2011-07-20T13:30:44.143",3650,"2011-07-20T13:30:40.663",3650,1,"Uploaded CaplesLakeResort_202506.kml_Drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","25","10","PO BOX 8",NA,"KIRKWOOD","95646","CA","ALPINE","999-999-9999","N","A"
"735",2599,"3610039","SAN BERNARDINO CITY","2013-03-26T11:35:40.407",8085,"2013-03-26T11:36:39.497",8085,1,"Uploaded SBMWD_BND.shp",2,NA,NA,NA,NA,NA,"1","188931","48993","300 NORTH D STREET, 5TH FLR","300 North D Street","SAN BERNARDINO","92418","CA","SAN BERNARDINO","999-999-9999","C","A"
"736",2549,"4900545","BRANGER MUTUAL WATER COMPANY, INC.","2013-02-24T11:49:06.567",7962,"2013-02-24T11:50:29.797",7962,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","300","83","4274 MT. TAYLOR DRIVE","4495 Mt. Taylor Drive","SANTA ROSA","95404","CA","SONOMA","999-999-9999","C","A"
"737",1693,"1010034","SAN JOAQUIN, CITY OF","2011-10-27T16:13:42.897",3650,"2011-10-27T16:13:41.400",3650,1,"Uploaded SanJoaquinCityof_1010034.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","4060","953","P.O. BOX 758",NA,"SAN JOAQUIN","93660","CA","FRESNO","999-999-9999","C","A"
"738",115,"1210024","WESTHAVEN C.S.D.","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","490","205","P.O. BOX 2015","446 B 6th AVE, WESTHAVEN","TRINIDAD","95570","CA","HUMBOLDT","999-999-9999","C","A"
"739",1865,"2010004","MADERA CMD NO 19 PARKWOOD","2012-02-17T16:29:58.143",5858,"2012-02-17T16:31:07.983",5858,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","1240","633","HWY 145 AND AVE 13.",NA,"MADERA","93637","CA","MADERA","999-999-9999","C","A"
"740",1077,"2700766","STRAWBERRY RD WS #06","2011-09-04T11:49:57.010",123,"2011-09-04T11:50:21.903",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","150","27","5680 BRIARCLIFF TERRACE","STRAWBERRY RD","ROYAL OAKS","95076","CA","MONTEREY","999-999-9999","C","A"
"741",228,"1910043","GLENDALE-CITY, WATER DEPT.","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from LA County and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","201893","32773","141 N. GLENDALE AVE. LEVEL 4",NA,"GLENDALE","91206","CA","LOS ANGELES","999-999-9999","C","A"
"742",85,"1010039","CARUTHERS COMM SERV DIST","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","2103","678","P.O. BOX 218",NA,"CARUTHERS","93609","CA","FRESNO","999-999-9999","C","A"
"743",2385,"1400024","Rocking K Ranch Estates Mutual Water Co.","2012-10-31T14:01:14.967",3750,"2012-10-31T14:07:50.813",3750,1,"Created from user-digitized polygon.",1,NA,NA,NA,NA,NA,"0","30","14",NA,"40 Aurora Circle","Bishop","93514","CA","INYO","999-999-9999","C","A"
"744",778,"5710006","CITY OF WOODLAND","2009-06-30T00:00:00",123,"2012-07-03T07:47:52.643",7777,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",2,NA,NA,NA,NA,NA,"1","56464","14355","655 N. PIONEER AVENUE",NA,"WOODLAND","95776","CA","YOLO","999-999-9999","C","A"
"745",1658,"1000465","BATTH DEHYDRATOR","2011-10-24T16:37:57.970",3650,"2011-10-24T16:37:54.290",3650,1,"Uploaded BatthDehydrator_1000465.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","50","1","4624 W NEBRASKA",NA,"CARUTHERS","93609","CA","FRESNO","999-999-9999","P","A"
"746",2407,"0310020","THE OAKS MOBILE HOME PARK","2012-11-09T16:45:14.590",3649,"2012-11-09T16:59:39.230",3649,1,"Uploaded TheOaksMHP_0310020.kml; drawn in GE, uploaded by ICE/KT",1,NA,NA,NA,NA,NA,"0","600","213","5545 THREE OAKS DRIVE",NA,"IONE","95640","CA","AMADOR","999-999-9999","C","A"
"747",203,"1910017","SANTA CLARITA WATER DIVISION F","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from LA County and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","124192","28323","26521 SUMMIT CIRCLE","P.O. BOX 903","SANTA CLARITA","91350","CA","LOS ANGELES","999-999-9999","C","A"
"748",2523,"3310037","CORONA, CITY OF","2013-02-14T17:56:41.257",3649,"2013-02-26T17:00:46.663",7932,1,"Uploaded Corona_Water_Service_Boundary.shp; data rec&#039;d from M.Ibrahim; uploaded by ICE/KT",2,NA,NA,NA,"2013-02-26T11:25:00",NA,"0","151027","41233","730 CORPORATION YARD WAY",NA,"CORONA","92880","CA","RIVERSIDE","999-999-9999","C","A"
"749",1969,"5105004","SYSCO FOOD SERVICES OF SACRAMENTO, INC.","2012-03-07T10:50:35.450",5834,"2012-03-07T10:51:25.020",5834,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","370","1","7062 PACIFIC AVE.",NA,"PLEASANT GROVE","95668","CA","SUTTER","999-999-9999","P","A"
"750",1714,"1200698","MOBILE ESTATESFN","2011-11-01T11:56:33.270",3650,"2011-11-01T11:56:33.527",3650,1,"Uploaded MobileEstatesFN_1200698.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","120","66","27415 EASTVALE ROAD","7660 Myrtle Ave","EUREKA","90274","CA","HUMBOLDT","999-999-9999","C","A"
"751",706,"4810002","CALIFORNIA WATER SERVICE CO. - DIXON","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid; CEHTP divided out individual systems",0,NA,NA,NA,NA,NA,"0","9278","2897","201 S 1ST ST","110 East Mayes Street, Dixon","DIXON","95620-340","CA","SOLANO","999-999-9999","C","A"
"752",610,"4110006","CALIFORNIA WATER SERVICE - BEAR GULCH","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid; CEHTP divided out individual systems",0,NA,NA,NA,NA,NA,"0","66470","17568","3351 EL CAMINO REAL, SUITE 190",NA,"ATHERTON","94027","CA","SAN MATEO","999-999-9999","C","A"
"753",1062,"2700674","PARADISE LAKE MWC","2011-09-04T11:49:48.153",123,"2011-09-04T11:50:13.010",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","180","90","LAKEVIEW DR","PARADISE RD","SALINAS","93907","CA","MONTEREY","999-999-9999","C","A"
"754",2563,"1510017","INDIAN WELLS VALLEY W.D.","2013-02-27T11:32:28.750",7912,"2013-02-27T11:35:55.440",7912,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","29000","12544","P O BOX 399",NA,"RIDGECREST","93555","CA","KERN","999-999-9999","C","A"
"755",2095,"5610017","VENTURA WATER DEPARTMENT","2012-03-23T15:19:44.867",7413,"2012-03-23T15:19:45.350",7413,1,"Carried over from service area having end date 2012-03-22 15:19:44.895.",0,NA,NA,"2012-04-06T00:00:00",NA,1899,"0","113478","31630","P.O. BOX 99","501 W. Poli Street","VENTURA","93002","CA","VENTURA","999-999-9999","C","A"
"756",1001,"1500461","FOUNTAIN TRAILER PARK WATER","2011-08-03T15:09:51.610",3649,"2011-08-03T15:09:55.940",3649,1,"Uploaded FountainTrailrPrk_1500461.kml; drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","68","32","16450 HWY 58 SPACE 5","__CLAYMINE RD & HWY 58","NORTH EDWARDS","93523","CA","KERN","999-999-9999","C","A"
"757",2579,"1900074","THE PAINTED TURTLE CAMP","2013-03-11T11:38:29.920",8020,"2013-03-11T11:54:05.733",8020,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","50","5","The Painted Turtle Gang Camp Foundation","17000 ELIZABETH LAKE RD","LAKE HUGHES","93532","CA","LOS ANGELES","999-999-9999","N","A"
"758",2056,"4210022","GOLDEN STATE WATER COMPANY - LAKE MARIE","2012-03-14T11:30:54.107",7368,"2012-04-17T10:58:54.037",7368,1,"Uploaded LakeMarie_GoldenStateWaterCompany.shp",2,NA,NA,NA,NA,NA,"0","680","206","630 EAST FOOTHILL BLVD.","1140 Los Olivos Ave, Los Osos, CA 93402","SAN DIMAS","91773","CA","SANTA BARBARA","999-999-9999","C","A"
"759",1021,"2000589","MAMMOTH POOL MOBILE HOME PARK","2011-08-25T16:37:26.173",3649,"2011-08-25T16:37:44.853",3649,1,"Uploaded MammothPoolMHP_2000589.kml; drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","60","32","59462 225 RD",NA,"NORTH FORK","93643","CA","MADERA","999-999-9999","C","A"
"760",2192,"4010832","ATASCADERO STATE HOSPITAL","2012-05-24T16:58:11.887",3649,"2012-05-24T16:58:13.140",3649,1,"Uploaded AtascaderoStHospital_4010832.shp; image from Google Earth, drawn in ArcMap, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","2500","875","P.O. BOX 7001","10333 El Camino Real","ATASCADERO","93423","CA","SAN LUIS OBISPO","999-999-9999","C","A"
"761",780,"5800902","NAUMES, INC., WELL #9","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL State Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","40","15","3792 FEATHER RIVER BOULEVARD","3792 FEATHER RIVER BLVD, MSVL, CA 95901","E. LINDA","95901","CA","YUBA","999-999-9999","C","A"
"762",1974,"3610003","APPLE VALLEY RANCHOS WC","2012-03-08T10:24:48.333",7418,"2012-03-08T10:28:25.417",7418,1,"Uploaded Service_Area_Sept2010.shp",2,NA,NA,"2010-09-01T00:00:00","2012-03-08T00:00:00",NA,"0","60137","20117","21760 OTTAWA ROAD","P.O. Box 7005","APPLE VALLEY","92307","CA","SAN BERNARDINO","999-999-9999","C","A"
"763",38,"0910001","EL DORADO ID - MAIN","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Federal (?) Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","112000","38765","2890 MOSQUITO ROAD",NA,"PLACERVILLE","95667","CA","EL DORADO","999-999-9999","C","A"
"764",2172,"4901252","E & J GALLO WINERY-SONOMA","2012-05-08T10:50:24.063",6055,"2012-05-08T10:50:24.800",6055,1,"Uploaded Gallo%20Sonoma%204901252.kml",0,NA,NA,NA,NA,NA,"0","120","10","3387 DRY CREEK ROAD",NA,"HEALDSBURG","95448","CA","SONOMA","999-999-9999","P","A"
"765",2807,"2810012","PACIFIC UNION COLLEGE","2013-09-25T16:20:33.483",3649,"2013-09-25T16:20:44.970",3649,1,"Created from user-digitized polygon. Drawn by ICE/KT",1,NA,NA,NA,NA,NA,"0","2360","211","205 HIGHLAND OAKS DRIVE",NA,"ANGWIN","94508","CA","NAPA","999-999-9999","C","A"
"766",2242,"5400651","BEVERLY GRAND MUTUAL WATER","2012-08-22T15:38:13.657",123,"2012-08-22T15:38:14.723",123,2,"Batch import from Tu_AllPolygons.shp; Source: Carolina Balazs, PhD (2012)",2,NA,NA,NA,NA,NA,"1","108","28","BEVERLY DR & AGNES",NA,"PORTERVILLE","93257","CA","TULARE","999-999-9999","C","A"
"767",2328,"1000265","MARY LOU MOBILE HOME PARK","2012-08-22T19:22:51.270",123,"2012-08-22T19:22:51.723",123,2,"Batch import from Fr_AllPolygons.shp; Source: Carolina Balazs, PhD (2012)",2,NA,NA,NA,NA,NA,"1","52","34","33671 SJ&E RD",NA,"AUBERRY","93602","CA","FRESNO","999-999-9999","C","A"
"768",70,"1010007","FRESNO, CITY OF","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Federal Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","457511","138860","2326 FRESNO STREET","1910 E. UNIVERSITY AVENUE","FRESNO","93703","CA","FRESNO","999-999-9999","C","A"
"769",790,"1610006","STRATFORD PUD","2010-11-10T09:10:10.903",3650,"2012-02-27T20:41:33.643",123,1,"Data received from Kings County LAFCO, PICME number assigned",1,NA,NA,NA,NA,NA,"0","1262","366","P O BOX 85",NA,"STRATFORD","93266","CA","KINGS","999-999-9999","C","A"
"770",1467,"0900507","STANFORD SIERRA CAMP","2011-10-03T16:15:56.540",3650,"2011-10-03T16:15:58.423",3650,1,"Uploaded StanfordSierraCamp_900507.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","100","58","FALLEN LEAF RD","FALLEN LEAF LAKE","SOUTH LAKE TAHOE","96150","CA","EL DORADO","999-999-9999","N","A"
"771",2028,"3010022","GOLDEN STATE WC - WEST ORANGE","2012-03-12T11:22:44.103",7368,"2012-04-17T11:05:38.447",7368,1,"Uploaded WestOrangeCounty_GoldenStateWaterCompany.shp",2,NA,NA,NA,NA,NA,"0","108995","27677","10852 CHERRY STREET",NA,"LOS ALAMITOS","90270","CA","ORANGE","999-999-9999","C","A"
"772",2766,"1510019","SHAFTER, CITY OF","2013-08-21T14:10:27.817",5160,"2013-08-21T14:11:08.583",5160,1,"Uploaded ShafterWaterDistrict.shp",2,NA,NA,NA,NA,NA,"1","16208","4151","320 JAMES STREET",NA,"SHAFTER","93263","CA","KERN","999-999-9999","C","A"
"773",1375,"5000217","FAITH HOME TEEN RANCH","2011-09-27T14:15:44.637",3649,"2011-09-27T14:15:42.650",3649,1,"Uploaded FaithHomeTeenRnch_5000217.kml; drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","50","7","6643 FAITH HOME RD",NA,"CERES","95307","CA","STANISLAUS","999-999-9999","C","A"
"774",51,"1000041","FCWWD #38/SKY HARBOUR","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE received from Fresno County and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","150","56","MILLERTON LAKE",NA,"MILLERTON LAKE","93626","CA","FRESNO","999-999-9999","C","A"
"775",1545,"1000148","WONDER VALLEY RIVER WAY RANCH","2011-10-10T16:54:22.867",3650,"2011-10-10T16:54:17.263",3650,1,"Uploaded WonderValleyRiverWayRanch_1000148.kml_drawn_GE_ICE/MF_best_guess_entire_site",0,NA,NA,NA,NA,NA,"0","150","31","6450 ELWOOD RD",NA,"SANGER","93657","CA","FRESNO","999-999-9999","N","A"
"776",2819,"3310026","NUEVO WATER COMPANY","2013-10-03T13:41:22.740",8187,"2013-10-03T13:41:35.927",8187,1,"Uploaded Nuevo%20Water%20Company_kml.kml",1,NA,NA,NA,NA,NA,"0","6000","1786","30427 11TH STREET","30427 11th Street","NUEVO","92567","CA","RIVERSIDE","999-999-9999","C","A"
"777",2659,"1503243","AMERICAN HONDA MOTOR COMPANY","2013-05-24T11:40:05.380",7315,"2013-05-24T11:41:09.473",7315,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","150","6","30216 NEURALIA",NA,"CANTIL","93519-090","CA","KERN","999-999-9999","N","A"
"778",1420,"0800627","GOLDEN BEAR RV PARK","2011-09-29T15:03:38.370",3650,"2011-09-29T15:03:37.097",3650,1,"Uploaded GoldenBearRVPark_800627.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","153","78","P.O. BOX 388",NA,"KLAMATH","95562","CA","DEL NORTE","999-999-9999","N","A"
